allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
0.0,4.0,0.0,1,164.0,0.0,0.0,1.0,0.0,0.024242424242424242
3.0,6.0,0.0,1,165.0,0.128,0.059,0.941,0.0,0.006024096385542169
2.0,22.0,0.0,1,195.57142857142858,-0.8735,0.022,0.908,0.071,0.00725689404934688
0.0,2.0,0.0,1,145.0,-0.8126,0.036,0.654,0.31,0.0136986301369863
2.0,3.0,0.0,1,79.0,-0.7506,0.0,0.782,0.218,0.01875
0.0,2.0,0.0,1,84.5,-0.3818,0.0,0.902,0.098,0.017543859649122806
0.0,5.0,0.0,1,81.0,-0.6361,0.052,0.778,0.17,0.006097560975609756
38.0,314.0,4.0,1,293.6862745098039,0.9656,0.1,0.814,0.086,0.008369868473495417
1.0,4.0,1.0,1,143.0,0.5859,0.173,0.827,0.0,0.013888888888888888
1.0,4.0,0.0,1,70.5,0.0,0.0,1.0,0.0,0.006993006993006993
0.0,5.0,0.0,1,73.5,-0.357,0.0,0.906,0.094,0.006711409395973154
0.0,2.0,0.0,1,82.0,-0.7906,0.074,0.676,0.25,0.018072289156626505
0.0,2.0,1.0,1,141.0,-0.9299,0.0,0.632,0.368,0.0
0.0,5.0,0.0,1,72.5,-0.8176,0.0,0.721,0.279,0.0
0.0,4.0,0.0,1,171.0,0.4885,0.184,0.737,0.078,0.005813953488372093
0.0,3.0,0.0,1,150.0,-0.17,0.085,0.768,0.146,0.019867549668874173
33.0,302.0,0.0,1,240.55,-0.7992,0.104,0.797,0.099,0.007233397630201158
0.0,5.0,0.0,1,145.0,0.0,0.0,1.0,0.0,0.0
0.0,7.0,0.0,1,26.857142857142858,-0.8807,0.0,0.59,0.41,0.005128205128205128
0.0,3.0,0.0,1,164.0,-0.4939,0.0,0.846,0.154,0.012121212121212121
0.0,5.0,0.0,1,174.0,0.0,0.0,1.0,0.0,0.005714285714285714
0.0,4.0,0.0,1,71.5,0.1868,0.117,0.791,0.092,0.006896551724137931
0.0,4.0,0.0,1,153.0,-0.4939,0.0,0.862,0.138,0.006493506493506494
1.0,5.0,0.0,1,169.0,0.1531,0.062,0.938,0.0,0.0058823529411764705
0.0,5.0,0.0,1,143.0,0.4588,0.115,0.885,0.0,0.006944444444444444
1.0,3.0,0.0,1,78.0,-0.3818,0.073,0.799,0.128,0.006329113924050633
0.0,8.0,0.0,1,159.0,0.128,0.1,0.819,0.082,0.00625
0.0,4.0,0.0,1,177.0,-0.6486,0.0,0.813,0.187,0.0056179775280898875
0.0,5.0,0.0,1,149.0,0.0,0.0,1.0,0.0,0.02
0.0,5.0,0.0,1,174.0,0.0,0.0,1.0,0.0,0.005714285714285714
2.0,78.0,0.0,1,170.625,-0.9819,0.09,0.786,0.124,0.004121212121212121
3.0,69.0,3.0,1,203.55555555555554,0.9948,0.123,0.845,0.032,0.004875406283856988
0.0,3.0,0.0,1,76.5,0.0258,0.044,0.956,0.0,0.0064516129032258064
1.0,5.0,0.0,1,158.0,0.4576,0.111,0.889,0.0,0.018867924528301886
2.0,12.0,1.0,1,142.0,-0.2023,0.0,0.927,0.073,0.013986013986013986
9.0,49.0,0.0,1,136.04166666666666,0.9893,0.088,0.9,0.011,0.0024286581663630845
0.0,3.0,0.0,1,138.0,0.6557,0.241,0.759,0.0,0.007194244604316547
0.0,3.0,0.0,1,152.0,0.0,0.0,1.0,0.0,0.0196078431372549
0.0,4.0,2.0,1,153.0,0.0,0.0,1.0,0.0,0.01948051948051948
0.0,5.0,0.0,1,77.5,0.0,0.0,1.0,0.0,0.006369426751592357
0.0,5.0,0.0,1,154.0,0.7506,0.261,0.739,0.0,0.0
0.0,2.0,0.0,1,166.0,-0.0258,0.077,0.842,0.081,0.005988023952095809
0.0,0.0,0.0,1,70.0,0.3612,0.098,0.902,0.0,0.014084507042253521
0.0,0.0,0.0,1,131.0,0.6369,0.154,0.846,0.0,0.022727272727272728
0.0,5.0,1.0,1,148.0,-0.6124,0.0,0.821,0.179,0.006711409395973154
1.0,2.0,0.0,1,85.0,-0.7096,0.097,0.654,0.249,0.01744186046511628
0.0,3.0,0.0,1,56.0,0.4449,0.109,0.891,0.0,0.0
0.0,5.0,0.0,1,87.0,0.0,0.0,1.0,0.0,0.03409090909090909
0.0,5.0,0.0,1,169.0,0.1531,0.183,0.621,0.196,0.0
1.0,5.0,0.0,1,139.0,-0.5949,0.0,0.851,0.149,0.007142857142857143
1.0,8.0,0.0,1,149.0,0.4215,0.113,0.887,0.0,0.006666666666666667
1.0,8.0,0.0,1,149.0,0.4215,0.113,0.887,0.0,0.006666666666666667
0.0,3.0,0.0,1,144.0,0.0,0.0,1.0,0.0,0.006896551724137931
0.0,1.0,0.0,1,68.0,0.0,0.0,1.0,0.0,0.014492753623188406
0.0,7.0,0.0,1,165.0,0.4019,0.101,0.899,0.0,0.006024096385542169
0.0,2.0,0.0,1,79.0,0.0516,0.156,0.729,0.115,0.0125
0.0,9.0,0.0,1,197.0,0.4215,0.101,0.899,0.0,0.005050505050505051
0.0,7.0,0.0,1,178.0,0.4215,0.113,0.887,0.0,0.00558659217877095
2.0,49.0,1.0,1,179.6818181818182,-0.969,0.112,0.754,0.135,0.0035122930255895636
4.0,54.0,1.0,1,156.72727272727272,0.9923,0.146,0.775,0.08,0.0031691155286660906
1.0,25.0,0.0,1,204.83333333333334,-0.887,0.033,0.888,0.079,0.016181229773462782
2.0,36.0,1.0,1,125.3157894736842,-0.9856,0.087,0.767,0.147,0.0037328909166321027
1.0,39.0,0.0,1,168.07692307692307,-0.1635,0.03,0.938,0.032,0.004079782411604714
0.0,53.0,2.0,1,105.5925925925926,-0.9739,0.04,0.874,0.086,0.006588072122052704
4.0,69.0,1.0,1,121.6896551724138,0.9712,0.098,0.835,0.067,0.0016844469399213925
3.0,22.0,0.0,1,135.55555555555554,0.9167,0.09,0.834,0.075,0.00690776107273466
1.0,27.0,0.0,1,167.66666666666666,0.9727,0.099,0.901,0.0,0.010540184453227932
7.0,120.0,3.0,1,160.23076923076923,-0.9976,0.097,0.749,0.154,0.005238095238095238
2.0,29.0,0.0,1,120.2,-0.9438,0.074,0.818,0.108,0.005485463521667581
2.0,47.0,1.0,1,116.95454545454545,0.9016,0.137,0.755,0.108,0.0057692307692307696
3.0,31.0,0.0,1,92.23809523809524,0.9627,0.187,0.679,0.135,0.009178990311065782
0.0,23.0,0.0,1,109.26315789473684,-0.9937,0.049,0.789,0.162,0.003805899143672693
4.0,67.0,2.0,1,110.37931034482759,0.9956,0.145,0.798,0.057,0.003399258343634116
1.0,49.0,4.0,1,131.83333333333334,0.9939,0.124,0.812,0.064,0.004070131496556042
4.0,54.0,1.0,1,110.52173913043478,-0.9942,0.048,0.812,0.141,0.005439005439005439
4.0,36.0,1.0,1,167.8181818181818,0.9231,0.11,0.813,0.077,0.00966702470461869
2.0,53.0,2.0,1,171.6,0.9917,0.154,0.796,0.051,0.0011583011583011582
3.0,44.0,0.0,1,143.14285714285714,-0.9863,0.082,0.786,0.133,0.003956478733926805
4.0,29.0,0.0,1,141.33333333333334,0.9764,0.142,0.836,0.022,0.002338269680436477
1.0,39.0,2.0,1,84.90322580645162,0.9793,0.114,0.818,0.068,0.010889973713856553
2.0,15.0,0.0,1,144.83333333333334,0.7783,0.066,0.934,0.0,0.019406392694063926
2.0,34.0,1.0,1,153.0,-0.8719,0.033,0.902,0.066,0.00862533692722372
1.0,26.0,1.0,1,131.55555555555554,0.9428,0.11,0.853,0.037,0.001670843776106934
2.0,14.0,0.0,1,109.1,-0.8585,0.009,0.929,0.062,0.01177536231884058
2.0,37.0,0.0,1,137.76923076923077,0.8885,0.054,0.929,0.016,0.004419889502762431
11.0,34.0,0.0,1,77.11111111111111,0.892,0.065,0.935,0.0,0.01847903340440654
4.0,25.0,0.0,1,116.28571428571429,0.9186,0.119,0.865,0.016,0.0072992700729927005
2.0,16.0,0.0,1,127.57142857142857,-0.7506,0.063,0.839,0.098,0.015503875968992248
2.0,38.0,0.0,1,143.75,0.75,0.053,0.914,0.033,0.006314580941446613
5.0,33.0,1.0,1,88.7,0.9638,0.111,0.844,0.045,0.0038910505836575876
5.0,18.0,0.0,1,221.33333333333334,0.9381,0.07,0.93,0.0,0.008975317875841436
1.0,4.0,0.0,1,68.0,0.9455,0.239,0.761,0.0,0.00872093023255814
0.0,4.0,0.0,1,104.66666666666667,-0.5789,0.027,0.883,0.09,0.006329113924050633
5.0,164.0,2.0,1,115.86486486486487,-0.9916,0.082,0.811,0.106,0.0034694113565398406
7.0,37.0,0.0,1,230.75,-0.9545,0.047,0.866,0.087,0.01457096600107933
20.0,227.0,4.0,1,136.65671641791045,-0.9932,0.1,0.779,0.121,0.005096508349598785
2.0,60.0,0.0,1,211.33333333333334,-0.993,0.062,0.784,0.154,0.010208087946603848
0.0,1.0,0.0,1,15.0,0.6588,0.815,0.185,0.0,0.0
11.0,47.0,0.0,1,280.42857142857144,-0.7184,0.047,0.904,0.05,0.017775520568816656
5.0,292.0,2.0,1,130.51754385964912,-0.9989,0.101,0.763,0.136,0.0035352187833511206
1.0,67.0,1.0,1,199.92307692307693,-0.9956,0.062,0.773,0.165,0.010723860589812333
3.0,65.0,1.0,1,148.68421052631578,-0.9931,0.04,0.824,0.136,0.010861948142957253
3.0,67.0,1.0,1,152.94736842105263,-0.9945,0.039,0.817,0.144,0.010601915184678522
10.0,26.0,1.0,1,169.5,-0.9902,0.055,0.785,0.16,0.0053789731051344745
2.0,90.0,2.0,1,148.85294117647058,-0.8963,0.087,0.814,0.099,0.005496662740478995
0.0,1.0,0.0,1,70.0,0.7506,0.39,0.61,0.0,0.0
7.0,17.0,0.0,1,198.25,-0.0772,0.094,0.824,0.082,0.010025062656641603
0.0,4.0,0.0,1,194.0,0.3214,0.079,0.921,0.0,0.005154639175257732
16.0,540.0,5.0,1,170.8308823529412,0.999,0.118,0.797,0.085,0.00671858952413557
5.0,49.0,0.0,1,177.0625,-0.7176,0.073,0.848,0.079,0.0049157303370786515
0.0,3.0,0.0,1,152.0,-0.6996,0.0,0.818,0.182,0.006578947368421052
1.0,82.0,0.0,1,147.48,0.9826,0.065,0.916,0.019,0.002963362068965517
3.0,135.0,0.0,1,113.71929824561404,-0.9951,0.084,0.792,0.123,0.0019883756500458857
2.0,138.0,2.0,1,197.47368421052633,-0.9893,0.079,0.826,0.096,0.001193475666357247
1.0,49.0,0.0,1,136.45,-0.9862,0.057,0.82,0.123,0.006914119359534207
4.0,84.0,5.0,1,94.68,-0.9953,0.069,0.803,0.128,0.0006272214091574326
8.0,28.0,1.0,1,139.42857142857142,0.7964,0.072,0.873,0.055,0.0055979643765903305
0.0,45.0,0.0,1,160.35714285714286,-0.9716,0.074,0.81,0.116,0.0044286979627989375
6.0,318.0,5.0,1,125.10317460317461,0.7715,0.105,0.801,0.094,0.005161127895266868
29.0,533.0,11.0,1,149.89595375722544,0.9987,0.133,0.762,0.106,0.005286546123199509
3.0,61.0,3.0,1,205.58333333333334,-0.9882,0.06,0.797,0.143,0.010895883777239709
10.0,37.0,2.0,1,211.57142857142858,-0.9001,0.081,0.804,0.115,0.012777404169468728
10.0,213.0,2.0,1,125.58571428571429,-0.995,0.069,0.825,0.105,0.006884875846501128
21.0,128.0,3.0,1,168.75675675675674,0.9951,0.12,0.81,0.07,0.010350318471337579
11.0,58.0,1.0,1,169.44444444444446,-0.9962,0.056,0.792,0.153,0.010433648516465601
12.0,56.0,1.0,1,223.1,-0.9942,0.065,0.763,0.171,0.009821428571428571
0.0,12.0,0.0,1,144.0,-0.8142,0.065,0.724,0.211,0.0
0.0,13.0,0.0,1,109.5,0.1074,0.126,0.767,0.107,0.0015105740181268882
5.0,156.0,2.0,1,133.4,-0.9727,0.088,0.81,0.103,0.005151688609044075
3.0,104.0,0.0,1,118.66,0.2306,0.079,0.847,0.074,0.0026746907388833165
0.0,1.0,0.0,1,41.5,0.0,0.0,1.0,0.0,0.0
1.0,68.0,0.0,1,177.83333333333334,0.9986,0.221,0.68,0.099,0.006989748369058714
6.0,80.0,1.0,1,139.5151515151515,-0.9936,0.103,0.755,0.142,0.0032355478861087143
2.0,134.0,1.0,1,137.90243902439025,0.9985,0.15,0.807,0.043,0.012467076382791922
3.0,163.0,5.0,1,131.74647887323943,-0.9932,0.093,0.798,0.109,0.004986737400530504
0.0,10.0,0.0,1,123.75,-0.7269,0.101,0.746,0.153,0.0
46.0,597.0,7.0,1,120.12612612612612,0.8085,0.095,0.818,0.086,0.0027891409445890665
11.0,53.0,0.0,1,193.54545454545453,-0.9892,0.041,0.82,0.138,0.013090229079008883
0.0,0.0,0.0,1,14.0,-0.6124,0.0,0.2,0.8,0.0
3.0,116.0,1.0,1,126.19565217391305,-0.5942,0.097,0.795,0.108,0.002564102564102564
1.0,72.0,0.0,1,138.93333333333334,0.9882,0.139,0.768,0.093,0.0011913271384322134
0.0,1.0,0.0,1,74.0,-0.9119,0.0,0.447,0.553,0.0
17.0,266.0,8.0,1,185.56,-0.9998,0.094,0.733,0.173,0.004216996640697591
0.0,2.0,0.0,1,46.0,-0.5849,0.0,0.511,0.489,0.0
8.0,75.0,1.0,1,236.125,-0.9987,0.052,0.752,0.197,0.011600316372264698
3.0,238.0,3.0,1,104.40178571428571,0.9999,0.218,0.729,0.052,0.0020332090816672314
1.0,86.0,0.0,1,189.57142857142858,-0.9902,0.068,0.811,0.121,0.010206621857107294
0.0,1.0,0.0,1,51.75,0.4784,0.129,0.792,0.079,0.009523809523809525
0.0,3.0,0.0,1,34.0,0.6046,0.145,0.855,0.0,0.004784688995215311
17.0,61.0,0.0,1,151.16666666666666,-0.9915,0.026,0.854,0.12,0.008762322015334063
2.0,173.0,3.0,1,121.328125,-0.9965,0.12,0.728,0.152,0.001021972406745018
7.0,74.0,1.0,1,219.2941176470588,0.9915,0.122,0.833,0.045,0.005074786324786325
2.0,173.0,2.0,1,125.4,0.9983,0.123,0.811,0.067,0.004859306136286586
0.0,3.0,0.0,1,76.5,-0.8316,0.059,0.777,0.163,0.003236245954692557
0.0,3.0,0.0,1,100.0,0.3182,0.15,0.85,0.0,0.0
0.0,0.0,0.0,1,17.0,0.3612,0.556,0.444,0.0,0.0
1.0,0.0,0.0,1,61.0,-0.7269,0.146,0.452,0.402,0.0
0.0,5.0,0.0,1,70.0,0.1451,0.09,0.838,0.072,0.0
0.0,1.0,0.0,1,45.0,0.0,0.0,1.0,0.0,0.022222222222222223
0.0,1.0,0.0,1,36.0,0.5859,0.487,0.513,0.0,0.0
4.0,134.0,3.0,1,113.9074074074074,-0.9925,0.105,0.754,0.141,0.0020954223081882657
7.0,58.0,3.0,1,182.78571428571428,-0.5012,0.077,0.849,0.075,0.0023328149300155523
5.0,57.0,0.0,1,131.72222222222223,0.9701,0.127,0.81,0.063,0.007534533277521975
2.0,85.0,2.0,1,227.31578947368422,0.9969,0.158,0.762,0.08,0.006456075628314503
0.0,2.0,0.0,1,20.0,-0.4767,0.0,0.392,0.608,0.0
3.0,152.0,2.0,1,131.62264150943398,0.9932,0.13,0.781,0.089,0.0021343198634035288
18.0,147.0,2.0,1,181.95348837209303,-0.9973,0.071,0.794,0.135,0.004322400203407069
2.0,180.0,1.0,1,179.16216216216216,-0.9982,0.069,0.794,0.137,0.011252813203300824
14.0,32.0,0.0,1,238.375,-0.989,0.051,0.798,0.15,0.01671891327063741
3.0,10.0,0.0,1,193.66666666666666,-0.8452,0.087,0.767,0.146,0.0
2.0,52.0,0.0,1,165.3,0.4404,0.129,0.786,0.085,0.016766467065868262
2.0,93.0,6.0,1,200.74285714285713,0.9903,0.13,0.765,0.105,0.010763347967709957
4.0,34.0,1.0,1,191.5,-0.8402,0.069,0.846,0.085,0.015544041450777202
0.0,12.0,0.0,1,106.4,0.7443,0.12,0.844,0.036,0.0037313432835820895
0.0,6.0,0.0,1,132.5,0.2263,0.049,0.929,0.022,0.020637898686679174
0.0,9.0,0.0,1,99.25,-0.8738,0.112,0.669,0.219,0.0
2.0,38.0,0.0,1,165.3,-0.9674,0.044,0.85,0.106,0.013237063778580024
0.0,1.0,0.0,1,13.0,0.6249,0.804,0.196,0.0,0.0
1.0,180.0,2.0,1,107.72093023255815,0.8805,0.12,0.765,0.115,0.006417798695047599
2.0,290.0,2.0,1,168.5340909090909,0.7815,0.076,0.855,0.069,0.0024131921169057513
9.0,62.0,3.0,1,154.94444444444446,-0.9931,0.079,0.76,0.161,0.006414825374198147
0.0,70.0,0.0,1,293.625,-0.9679,0.051,0.855,0.094,0.022920203735144314
12.0,203.0,4.0,1,122.0,0.887,0.086,0.841,0.073,0.005807763043267834
6.0,145.0,1.0,1,162.65217391304347,-0.9988,0.081,0.769,0.15,0.0029228112129666534
3.0,4.0,1.0,1,84.8,-0.6619,0.079,0.77,0.151,0.004672897196261682
1.0,38.0,1.0,1,193.66666666666666,0.9972,0.224,0.776,0.0,0.0057110222729868645
0.0,32.0,1.0,1,225.85714285714286,-0.4102,0.089,0.812,0.098,0.008191556395715185
0.0,1.0,0.0,1,44.0,0.0,0.0,1.0,0.0,0.045454545454545456
4.0,44.0,0.0,1,172.54545454545453,0.8769,0.065,0.911,0.024,0.0041841004184100415
0.0,14.0,0.0,1,92.5,-0.8942,0.124,0.655,0.221,0.0017857142857142857
0.0,10.0,0.0,1,105.0,-0.8861,0.1,0.756,0.144,0.006299212598425197
10.0,140.0,1.0,1,254.41176470588235,-0.9897,0.085,0.811,0.105,0.004376871688551025
1.0,20.0,0.0,1,138.625,-0.9893,0.086,0.693,0.221,0.0035650623885918
6.0,43.0,1.0,1,133.2941176470588,0.9395,0.099,0.841,0.06,0.0069899519440803845
3.0,38.0,1.0,1,145.22222222222223,-0.4484,0.076,0.836,0.089,0.004548900682335102
10.0,19.0,1.0,1,99.54545454545455,0.9062,0.076,0.924,0.0,0.0216998191681736
6.0,22.0,0.0,1,101.125,-0.9696,0.021,0.819,0.16,0.003658536585365854
3.0,22.0,2.0,1,85.0909090909091,0.9143,0.135,0.809,0.056,0.018967334035827187
8.0,35.0,1.0,1,133.16666666666666,-0.9535,0.063,0.79,0.147,0.001238390092879257
9.0,35.0,0.0,1,92.45833333333333,0.99,0.206,0.699,0.095,0.019982238010657193
0.0,12.0,0.0,1,92.85714285714286,0.3182,0.101,0.825,0.074,0.009077155824508321
0.0,15.0,1.0,1,120.0,0.967,0.166,0.756,0.078,0.0018315018315018315
22.0,58.0,0.0,1,107.24,0.8807,0.142,0.738,0.12,0.009221689413500553
6.0,40.0,0.0,1,151.5625,0.9122,0.094,0.833,0.073,0.009799918334013884
8.0,60.0,1.0,1,254.1818181818182,0.9839,0.113,0.859,0.029,0.003907637655417406
2.0,183.0,5.0,1,180.54901960784315,-0.9812,0.064,0.858,0.078,0.00733628223109289
0.0,119.0,3.0,1,131.75757575757575,0.9952,0.13,0.827,0.043,0.0011389521640091116
4.0,19.0,0.0,1,173.875,0.8979,0.078,0.902,0.02,0.0021398002853067048
1.0,16.0,0.0,1,130.375,-0.3446,0.012,0.963,0.025,0.004739336492890996
1.0,25.0,1.0,1,104.16666666666667,0.9913,0.15,0.831,0.019,0.009473684210526316
5.0,44.0,1.0,1,198.45454545454547,0.9534,0.119,0.82,0.061,0.005901044030866999
0.0,80.0,0.0,1,167.20833333333334,-0.9958,0.093,0.743,0.164,0.003955500618046972
1.0,26.0,1.0,1,128.5,-0.7587,0.043,0.879,0.079,0.004335260115606936
0.0,48.0,1.0,1,139.14285714285714,0.9895,0.094,0.9,0.007,0.004063664070436844
4.0,30.0,1.0,1,173.7,-0.9914,0.022,0.806,0.172,0.003418803418803419
1.0,8.0,0.0,1,74.0,0.743,0.1,0.9,0.0,0.0
1.0,69.0,2.0,1,114.08,0.9744,0.122,0.805,0.072,0.004852686308492201
1.0,39.0,2.0,1,188.77777777777777,0.9269,0.158,0.738,0.104,0.0017523364485981308
0.0,55.0,4.0,1,158.3,-0.9234,0.057,0.86,0.083,0.00031308703819661864
0.0,30.0,0.0,1,168.27272727272728,-0.9938,0.009,0.832,0.16,0.010176754151044456
0.0,42.0,2.0,1,91.48148148148148,-0.9964,0.046,0.789,0.166,0.0051813471502590676
0.0,37.0,0.0,1,99.5625,0.8772,0.106,0.829,0.066,0.0030959752321981426
1.0,46.0,0.0,1,189.14285714285714,-0.7815,0.134,0.727,0.139,0.00450281425891182
1.0,46.0,0.0,1,313.125,-0.9214,0.034,0.881,0.085,0.00397456279809221
1.0,39.0,3.0,1,139.25,0.2263,0.026,0.962,0.012,0.0022172949002217295
0.0,43.0,0.0,1,128.625,-0.9883,0.021,0.828,0.152,0.0043206913106096975
0.0,51.0,0.0,1,174.35294117647058,-0.9081,0.056,0.866,0.079,0.006352390504847877
1.0,226.0,3.0,1,127.38775510204081,0.8715,0.095,0.822,0.083,0.003490955252300857
0.0,16.0,0.0,1,95.5,0.4939,0.095,0.849,0.056,0.0012953367875647669
1.0,31.0,1.0,1,171.0909090909091,0.9081,0.079,0.887,0.034,0.006863780359028511
0.0,32.0,0.0,1,157.13333333333333,-0.9723,0.035,0.877,0.088,0.007582139848357203
12.0,49.0,0.0,1,137.05,-0.7716,0.052,0.895,0.053,0.010476878612716763
2.0,53.0,0.0,1,115.18181818181819,-0.9845,0.069,0.811,0.119,0.002730109204368175
0.0,38.0,0.0,1,136.64285714285714,0.6369,0.074,0.856,0.07,0.012409513960703205
2.0,20.0,2.0,1,112.57142857142857,-0.9312,0.023,0.856,0.121,0.005
2.0,34.0,0.0,1,206.72727272727272,-0.9785,0.051,0.83,0.119,0.007413868294810292
0.0,28.0,1.0,1,141.33333333333334,0.0516,0.015,0.977,0.008,0.005244755244755245
0.0,37.0,0.0,1,133.64285714285714,0.9412,0.074,0.909,0.017,0.00688924218335983
2.0,346.0,6.0,1,124.16901408450704,-0.9821,0.102,0.791,0.106,0.0075889594693349825
2.0,484.0,10.0,1,113.92063492063492,-1.0,0.086,0.731,0.183,0.0014826563685263086
0.0,10.0,1.0,1,60.666666666666664,-0.466,0.077,0.801,0.122,0.016260162601626018
1.0,110.0,2.0,1,127.6923076923077,-0.986,0.078,0.803,0.119,0.003976933784052496
0.0,11.0,0.0,1,80.0,0.8176,0.126,0.874,0.0,0.0
1.0,308.0,6.0,1,141.02272727272728,-0.9995,0.079,0.781,0.14,0.003595685177786656
0.0,9.0,0.0,1,158.0,0.1027,0.074,0.882,0.045,0.0
1.0,114.0,2.0,1,115.56818181818181,-0.998,0.085,0.739,0.176,0.0038895371450797353
0.0,66.0,0.0,1,123.29629629629629,-0.7964,0.062,0.86,0.078,0.007125890736342043
3.0,80.0,2.0,1,173.6,-0.9789,0.045,0.879,0.076,0.002749770852428964
0.0,12.0,0.0,1,90.8,0.9882,0.191,0.787,0.022,0.0072254335260115606
11.0,41.0,1.0,1,162.13333333333333,0.5927,0.065,0.883,0.051,0.006530612244897959
1.0,32.0,0.0,1,197.8,0.9501,0.116,0.884,0.0,0.0030211480362537764
0.0,16.0,0.0,1,121.33333333333333,0.5413,0.084,0.867,0.049,0.0013623978201634877
1.0,68.0,1.0,1,146.88,-0.9967,0.06,0.785,0.154,0.003497444175410277
2.0,43.0,4.0,1,145.46153846153845,0.4601,0.027,0.955,0.017,0.0020964360587002098
1.0,52.0,1.0,1,202.7,0.1027,0.039,0.923,0.038,0.0039196472317491425
0.0,62.0,1.0,1,146.9,0.9265,0.113,0.807,0.08,0.005060728744939271
0.0,68.0,0.0,1,110.89285714285714,0.7814,0.027,0.961,0.013,0.011153601019757807
0.0,14.0,2.0,1,90.0,-0.7351,0.01,0.932,0.058,0.0
13.0,45.0,2.0,1,136.42857142857142,-0.9941,0.032,0.829,0.139,0.0110573600552868
0.0,69.0,3.0,1,228.0,-0.9239,0.073,0.835,0.092,0.004652515266065717
1.0,52.0,1.0,1,214.30769230769232,0.8581,0.118,0.786,0.096,0.0024982155603140615
0.0,45.0,1.0,1,163.27777777777777,-0.9982,0.041,0.76,0.199,0.0033647375504710633
1.0,102.0,1.0,1,170.85365853658536,-0.5372,0.084,0.831,0.085,0.005365715899463428
0.0,107.0,1.0,1,149.63636363636363,0.6414,0.128,0.759,0.113,0.0022057349107679966
0.0,43.0,0.0,1,169.27272727272728,-0.5267,0.073,0.846,0.081,0.0010655301012253596
0.0,29.0,0.0,1,175.375,0.9831,0.186,0.739,0.075,0.002126151665485471
1.0,64.0,1.0,1,142.2173913043478,-0.9966,0.092,0.722,0.185,0.003029385034837928
0.0,52.0,1.0,1,112.57142857142857,0.9798,0.12,0.862,0.018,0.005015673981191223
2.0,31.0,0.0,1,202.75,0.6486,0.105,0.812,0.083,0.004904966278356836
1.0,28.0,0.0,1,197.42857142857142,-0.9315,0.076,0.791,0.133,0.005763688760806916
7.0,862.0,14.0,1,139.92096219931273,-0.998,0.104,0.785,0.111,0.008815722182987117
0.0,146.0,3.0,1,163.85714285714286,-0.8642,0.05,0.892,0.058,0.005468412721254857
0.0,82.0,2.0,1,136.41379310344828,-0.9972,0.057,0.789,0.155,0.004745254745254745
0.0,68.0,3.0,1,136.85,0.9864,0.098,0.868,0.034,0.003619254433586681
1.0,66.0,3.0,1,125.9090909090909,0.8085,0.091,0.838,0.071,0.002144388849177984
0.0,31.0,0.0,1,100.18181818181819,0.9665,0.16,0.792,0.048,0.004480286738351254
1.0,29.0,0.0,1,152.55555555555554,0.8807,0.063,0.937,0.0,0.002888086642599278
2.0,19.0,2.0,1,121.0,-0.9816,0.031,0.798,0.171,0.006357856494096276
0.0,49.0,0.0,1,118.45833333333333,-0.9911,0.049,0.812,0.139,0.0062413314840499305
0.0,11.0,1.0,1,143.75,-0.9393,0.068,0.726,0.206,0.0
1.0,157.0,0.0,1,123.42647058823529,-0.9903,0.049,0.881,0.07,0.008004708652148322
0.0,62.0,0.0,1,150.07692307692307,-0.9535,0.026,0.909,0.065,0.005316455696202532
0.0,249.0,5.0,1,155.2027027027027,-0.9958,0.101,0.777,0.122,0.005012098167991704
3.0,44.0,0.0,1,156.8125,0.7783,0.071,0.876,0.053,0.006326611308817715
3.0,112.0,11.0,1,193.96,0.9758,0.066,0.913,0.021,0.003888661481784691
3.0,21.0,0.0,1,153.75,-0.9623,0.067,0.79,0.142,0.0040290088638195
2.0,46.0,2.0,1,125.0909090909091,-0.9923,0.054,0.806,0.141,0.006108515989938915
1.0,52.0,3.0,1,197.69230769230768,0.5267,0.063,0.885,0.052,0.01313248358439552
3.0,69.0,0.0,1,223.25,-0.9169,0.012,0.941,0.046,0.0014825796886582653
1.0,43.0,1.0,1,185.30769230769232,-0.7956,0.057,0.869,0.074,0.006587072869493619
2.0,69.0,2.0,1,106.07407407407408,-0.9919,0.024,0.869,0.107,0.004140786749482402
2.0,32.0,0.0,1,389.6666666666667,-0.6051,0.044,0.895,0.062,0.004262574595055414
0.0,56.0,0.0,1,162.2,-0.9987,0.031,0.781,0.189,0.003658536585365854
0.0,346.0,8.0,1,121.40196078431373,-0.9999,0.08,0.769,0.151,0.005875064945445825
0.0,102.0,0.0,1,122.13157894736842,-0.864,0.076,0.847,0.078,0.00384204909284952
2.0,225.0,4.0,1,126.13253012048193,0.9753,0.116,0.787,0.097,0.005203898192828082
0.0,19.0,1.0,1,157.4,0.6369,0.054,0.925,0.021,0.003778337531486146
2.0,27.0,0.0,1,188.55555555555554,0.8316,0.088,0.866,0.046,0.004100761570005858
1.0,15.0,0.0,1,282.0,-0.8663,0.059,0.805,0.137,0.001176470588235294
0.0,34.0,1.0,1,163.5,0.93,0.07,0.921,0.009,0.0006067961165048543
1.0,34.0,1.0,1,134.0,0.9559,0.107,0.868,0.026,0.004026845637583893
6.0,118.0,2.0,1,131.85365853658536,0.9942,0.079,0.905,0.016,0.006238532110091743
