Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
398,5.007537688442211,7,1,0.0,55.0,0.0,1,151.0,-0.9584,0.04,0.871,0.088,0.009046052631578948
879,4.902161547212741,26,6,1.0,119.0,2.0,1,131.25,0.9737,0.082,0.861,0.057,0.0027442371020856204
279,5.369175627240144,6,3,1.0,23.0,0.0,1,129.28571428571428,-0.9796,0.058,0.806,0.136,0.0030045067601402104
871,4.617680826636049,43,4,9.0,84.0,1.0,1,75.01492537313433,0.5079,0.088,0.835,0.077,0.00395778364116095
904,5.148230088495575,14,3,0.0,119.0,0.0,1,170.03030303030303,0.9929,0.097,0.862,0.041,0.008223402432756552
885,4.724293785310733,8,5,6.0,98.0,2.0,1,145.45714285714286,0.9963,0.16,0.743,0.097,0.004097560975609756
242,5.43801652892562,8,1,0.0,22.0,0.0,1,156.9,-0.8419,0.064,0.836,0.101,0.012040557667934094
389,5.154241645244216,22,3,4.0,59.0,0.0,1,153.0625,-0.9919,0.025,0.851,0.123,0.015436746987951807
190,5.373684210526315,7,1,2.0,17.0,0.0,1,308.0,-0.9674,0.073,0.767,0.16,0.012135922330097087
529,4.9962192816635165,56,1,1.0,66.0,1.0,1,181.05555555555554,-0.4683,0.063,0.874,0.062,0.008849557522123894
1044,4.921455938697318,61,5,2.0,101.0,0.0,1,178.08333333333334,0.9956,0.109,0.831,0.059,0.00900360144057623
354,5.090395480225988,13,3,0.0,35.0,0.0,1,116.78947368421052,0.9329,0.085,0.884,0.031,0.0024793388429752068
650,4.54,23,3,1.0,61.0,1.0,1,97.89189189189189,-0.9902,0.087,0.77,0.143,0.005216484089723527
749,5.138851802403204,28,1,4.0,68.0,0.0,1,136.41176470588235,-0.4016,0.051,0.893,0.056,0.008349389852280027
88,5.386363636363637,6,3,1.0,10.0,0.0,1,96.5,-0.9369,0.052,0.763,0.185,0.006587615283267457
17,4.588235294117646,6,3,0.0,1.0,0.0,1,39.333333333333336,0.0,0.0,1.0,0.0,0.0035714285714285713
505,5.132673267326734,14,3,0.0,71.0,2.0,1,104.76666666666667,0.8382,0.053,0.915,0.032,0.005663189269746647
918,4.663398692810458,6,2,2.0,103.0,2.0,1,144.61111111111111,0.9936,0.121,0.804,0.075,0.005151688609044075
256,5.1640625,12,3,0.0,39.0,1.0,1,134.0,-0.9808,0.068,0.772,0.16,0.01950947603121516
258,4.883720930232559,25,3,1.0,23.0,0.0,1,129.75,-0.9925,0.01,0.834,0.157,0.009248554913294798
330,5.036363636363637,14,3,0.0,31.0,0.0,1,143.21428571428572,0.7668,0.044,0.946,0.01,0.009567198177676537
734,4.754768392370572,12,3,6.0,81.0,2.0,1,117.88888888888889,0.6261,0.081,0.846,0.074,0.00471804088968771
132,5.0227272727272725,6,1,0.0,19.0,0.0,1,134.66666666666666,0.8122,0.064,0.936,0.0,0.008610086100861008
613,5.1109298531810765,24,3,2.0,81.0,2.0,1,126.66666666666667,-0.9844,0.064,0.834,0.102,0.00647894343384002
72,4.513888888888889,10,5,0.0,7.0,1.0,1,51.625,-0.3331,0.074,0.834,0.092,0.00847457627118644
944,5.039194915254237,78,4,7.0,110.0,1.0,1,224.96153846153845,0.9972,0.126,0.821,0.053,0.005580173970129657
682,5.268328445747801,42,3,0.0,99.0,0.0,1,149.24137931034483,0.9689,0.089,0.858,0.053,0.005515111405250386
229,5.034934497816594,7,3,0.0,21.0,0.0,1,129.8181818181818,0.8565,0.066,0.917,0.017,0.004968944099378882
134,4.746268656716418,18,3,3.0,16.0,0.0,1,114.71428571428571,-0.4304,0.122,0.767,0.112,0.005165289256198347
945,4.53968253968254,10,4,2.0,98.0,1.0,1,122.18604651162791,-0.8998,0.108,0.772,0.12,0.006026296566837107
561,4.689839572192513,9,6,1.0,51.0,1.0,1,131.76,0.3868,0.097,0.811,0.092,0.0028620492272467086
380,5.1078947368421055,13,3,2.0,42.0,0.0,1,167.35714285714286,0.8678,0.12,0.809,0.071,0.005529225908372828
1234,4.086709886547812,22,7,2.0,89.0,3.0,1,61.77669902912621,0.9982,0.156,0.748,0.096,0.005693736889421637
175,4.708571428571427,6,3,0.0,13.0,0.0,1,112.55555555555556,-0.9297,0.047,0.834,0.119,0.008396305625524769
532,4.787593984962406,14,3,5.0,54.0,0.0,1,112.03571428571429,-0.697,0.093,0.793,0.114,0.0029797377830750892
34,4.647058823529412,11,3,1.0,3.0,0.0,1,51.5,0.0,0.0,1.0,0.0,0.010752688172043012
1206,4.830845771144278,27,4,5.0,120.0,1.0,1,88.0609756097561,0.9556,0.108,0.811,0.08,0.011162790697674419
705,4.971631205673759,22,3,1.0,85.0,1.0,1,142.06666666666666,0.81,0.088,0.842,0.07,0.0042448614834673815
1764,4.706916099773243,101,7,11.0,221.0,2.0,1,117.0909090909091,0.9883,0.07,0.887,0.042,0.004055456003018014
14,4.928571428571429,6,3,0.0,0.0,0.0,1,32.666666666666664,0.0,0.0,1.0,0.0,0.011538461538461539
162,4.654320987654321,6,3,0.0,21.0,0.0,1,103.88888888888889,-0.9105,0.052,0.82,0.128,0.011648745519713262
1201,4.940882597835136,37,3,2.0,148.0,7.0,1,176.29268292682926,0.983,0.108,0.818,0.075,0.0026845637583892616
769,4.958387516254876,14,3,1.0,83.0,1.0,1,107.30232558139535,0.9892,0.097,0.862,0.041,0.007228418009087154
793,4.737704918032787,7,1,1.0,94.0,0.0,1,121.02631578947368,0.9727,0.086,0.862,0.051,0.005176876617773943
272,5.047794117647058,12,3,3.0,36.0,0.0,1,128.23076923076923,-0.9877,0.02,0.831,0.148,0.005387931034482759
370,4.9135135135135135,26,1,0.0,40.0,0.0,1,200.54545454545453,-0.8028,0.061,0.857,0.082,0.004512635379061372
459,4.542483660130719,30,5,3.0,32.0,1.0,1,153.1764705882353,0.978,0.136,0.777,0.087,0.006077940650697175
170,5.088235294117646,14,3,0.0,21.0,0.0,1,118.22222222222223,0.6784,0.034,0.966,0.0,0.009716599190283401
321,5.2087227414330215,10,3,4.0,49.0,0.0,1,127.0625,-0.8743,0.077,0.84,0.083,0.013845466726217061
426,4.269953051643192,5,0,0.0,33.0,0.0,1,79.72413793103448,-0.8285,0.059,0.86,0.081,0.008928571428571428
688,4.450581395348837,6,0,0.0,77.0,0.0,1,151.0,-0.9945,0.096,0.737,0.167,0.0013126804935678655
1208,5.001655629139074,84,0,10.0,143.0,1.0,1,126.29310344827586,-0.6337,0.112,0.775,0.113,0.002161870017565194
408,4.909313725490196,0,0,0.0,34.0,2.0,1,162.0,0.8495,0.122,0.778,0.1,0.0024459845087647777
1500,4.746,7,0,2.0,134.0,7.0,1,158.47272727272727,0.999,0.132,0.802,0.065,0.0020477815699658703
478,4.589958158995816,8,1,1.0,52.0,0.0,1,112.125,0.9963,0.167,0.798,0.034,0.0014705882352941176
614,5.270358306188925,6,0,2.0,104.0,1.0,1,110.0,-0.9277,0.126,0.738,0.136,0.005748562859285179
760,4.546052631578949,13,0,2.0,63.0,0.0,1,186.3913043478261,-0.9974,0.051,0.808,0.141,0.0037019898195279964
311,4.729903536977492,0,0,0.0,24.0,2.0,1,105.17647058823529,0.9382,0.119,0.816,0.066,0.0027624309392265192
675,4.29925925925926,3,0,1.0,62.0,2.0,1,104.70588235294117,0.9662,0.093,0.833,0.073,0.004715672676837725
522,4.687739463601533,10,0,4.0,52.0,1.0,1,150.35,0.9604,0.103,0.855,0.043,0.003952569169960474
263,4.6920152091254765,0,0,0.0,23.0,1.0,1,152.4,-0.8176,0.059,0.858,0.083,0.005851755526657998
876,4.851598173515981,36,2,3.0,91.0,5.0,1,198.96153846153845,-0.6327,0.093,0.814,0.092,0.007677543186180422
130,4.515384615384615,0,0,1.0,18.0,1.0,1,102.71428571428571,-0.3751,0.067,0.846,0.087,0.00684931506849315
764,4.732984293193717,5,3,0.0,86.0,2.0,1,113.12820512820512,0.9954,0.132,0.822,0.046,0.00582698341550874
258,4.655038759689923,0,0,0.0,23.0,1.0,1,148.6,-0.8176,0.06,0.856,0.084,0.005992010652463382
1308,4.457186544342508,39,0,0.0,144.0,3.0,1,159.4,-0.9915,0.104,0.77,0.126,0.002763957987838585
747,4.776439089692102,62,0,5.0,74.0,1.0,1,146.03333333333333,-0.9914,0.032,0.866,0.101,0.005190701873166328
948,5.001054852320674,1,0,5.0,111.0,2.0,1,248.2173913043478,0.98,0.085,0.861,0.053,0.0020905923344947735
1528,4.592931937172775,21,0,8.0,159.0,5.0,1,159.35185185185185,-0.9984,0.075,0.792,0.133,0.0036845135290731147
551,4.733212341197822,13,0,0.0,55.0,1.0,1,147.27272727272728,-0.9822,0.066,0.826,0.108,0.008256880733944955
436,4.5504587155963305,17,0,2.0,41.0,2.0,1,130.6315789473684,0.8724,0.062,0.886,0.052,0.011150935882118677
639,4.799687010954616,11,0,0.0,56.0,1.0,1,114.3030303030303,0.949,0.096,0.825,0.079,0.007075471698113208
199,4.904522613065327,6,0,2.0,21.0,0.0,1,199.33333333333334,-0.7351,0.047,0.881,0.072,0.0049833887043189366
1572,4.658396946564887,57,1,4.0,180.0,6.0,1,147.29508196721312,0.9988,0.132,0.802,0.066,0.0031962967045078804
894,4.831096196868009,14,0,0.0,102.0,0.0,1,150.0857142857143,0.8922,0.083,0.849,0.068,0.0020758633704472543
140,4.607142857142857,0,0,0.0,19.0,2.0,1,113.0,0.9849,0.231,0.743,0.026,0.006265664160401002
1156,4.646193771626296,16,0,0.0,107.0,0.0,1,90.65277777777777,-0.9964,0.091,0.764,0.145,0.003017046311660884
1064,4.565789473684211,22,0,6.0,127.0,1.0,1,190.67741935483872,0.9833,0.111,0.805,0.084,0.006049403461603092
354,4.4774011299435035,2,0,1.0,28.0,1.0,1,84.82608695652173,-0.9455,0.096,0.768,0.137,0.005055611729019211
682,4.375366568914956,14,0,2.0,73.0,3.0,1,109.11764705882354,-0.9961,0.065,0.789,0.146,0.005327650506126798
1017,4.452310717797444,14,0,0.0,88.0,3.0,1,160.31428571428572,-0.9944,0.085,0.795,0.12,0.00141718334809566
1655,4.862839879154079,62,0,4.0,201.0,3.0,1,172.0,0.264,0.09,0.832,0.078,0.0031366993827785087
335,5.0686567164179115,6,0,3.0,37.0,0.0,1,129.375,0.5979,0.083,0.854,0.063,0.005727923627684964
348,4.617816091954023,27,1,0.0,33.0,0.0,1,95.0952380952381,-0.947,0.058,0.849,0.093,0.004446640316205534
573,5.328097731239093,29,0,6.0,78.0,1.0,1,245.93333333333334,0.9851,0.139,0.765,0.095,0.0024271844660194173
839,4.243146603098928,5,0,4.0,68.0,1.0,1,96.26086956521739,-0.9516,0.084,0.813,0.103,0.005119074115290452
363,4.694214876033059,14,0,2.0,34.0,0.0,1,105.95,0.8975,0.1,0.824,0.076,0.0055996266915538965
619,4.7124394184168015,19,0,8.0,61.0,2.0,1,147.83333333333334,0.9904,0.131,0.796,0.073,0.008375209380234505
770,4.754545454545455,33,0,7.0,61.0,3.0,1,122.24324324324324,0.9905,0.084,0.882,0.035,0.009621692543188278
989,4.6066734074823055,4,0,17.0,105.0,0.0,1,180.29032258064515,-0.9981,0.064,0.778,0.158,0.006576608602915038
1093,4.5169258920402555,32,0,0.0,78.0,3.0,1,151.9,0.9581,0.084,0.85,0.066,0.004077638231936063
690,4.682608695652174,30,1,4.0,79.0,1.0,1,164.25,-0.9913,0.093,0.773,0.134,0.00352024138798089
1322,4.636157337367625,23,0,6.0,114.0,1.0,1,170.22727272727272,0.9872,0.077,0.876,0.047,0.005560704355885079
328,4.826219512195122,10,0,1.0,36.0,0.0,1,193.3,0.9667,0.101,0.858,0.041,0.008740359897172237
357,4.6498599439775905,16,0,3.0,30.0,1.0,1,137.2,0.8456,0.122,0.788,0.09,0.011057692307692308
331,4.709969788519637,2,0,2.0,22.0,0.0,1,106.33333333333333,0.9304,0.092,0.851,0.057,0.0020629190304280558
315,4.768253968253968,21,1,1.0,37.0,3.0,1,103.0,-0.9065,0.079,0.801,0.12,0.009569377990430622
1213,4.991755976916736,27,0,0.0,139.0,2.0,1,156.63829787234042,-0.8941,0.109,0.775,0.116,0.0021572064176890926
678,4.5383480825958715,11,0,2.0,53.0,1.0,1,83.95652173913044,0.9641,0.121,0.78,0.099,0.007639419404125287
1179,4.670059372349448,13,2,4.0,126.0,1.0,1,172.43589743589743,0.9985,0.137,0.806,0.057,0.005607200826324332
473,5.044397463002113,16,0,1.0,48.0,0.0,1,205.64285714285714,-0.8871,0.071,0.831,0.098,0.006211180124223602
416,4.8125,28,0,2.0,40.0,1.0,1,176.21428571428572,-0.9762,0.075,0.811,0.114,0.010445962233828847
69,4.9275362318840585,0,0,0.0,15.0,0.0,1,105.5,-0.8754,0.122,0.663,0.215,0.004672897196261682
459,4.718954248366012,20,0,0.0,46.0,1.0,1,174.2,0.9516,0.06,0.931,0.01,0.008355488036460312
243,5.037037037037037,6,0,4.0,27.0,0.0,1,125.5,-0.8944,0.107,0.761,0.132,0.009204470742932281
1291,4.838109992254067,46,0,27.0,114.0,1.0,1,162.89361702127658,0.978,0.112,0.803,0.085,0.005442529480368019
562,4.9644128113879,37,0,5.0,58.0,3.0,1,171.1,-0.8919,0.052,0.88,0.068,0.010440835266821345
255,4.615686274509804,13,0,1.0,16.0,0.0,1,111.46153846153847,-0.9947,0.037,0.737,0.226,0.004765146358066712
424,4.356132075471698,0,0,0.0,47.0,5.0,1,119.36842105263158,0.9965,0.205,0.745,0.05,0.003476749239461104
1543,4.586519766688268,30,0,1.0,157.0,3.0,1,160.94444444444446,0.9963,0.094,0.85,0.056,0.0043285112199567145
588,4.7568027210884365,17,0,1.0,66.0,4.0,1,148.30434782608697,0.985,0.154,0.74,0.106,0.009011627906976745
426,4.570422535211269,3,1,0.0,36.0,0.0,1,109.13636363636364,0.9929,0.15,0.818,0.032,0.0016460905349794238
1313,4.592536176694591,32,0,3.0,106.0,2.0,1,176.5952380952381,0.8584,0.098,0.809,0.093,0.003877005347593583
570,4.924561403508772,16,0,2.0,57.0,1.0,1,126.92592592592592,-0.9979,0.109,0.671,0.22,0.004622941346431667
371,4.7601078167115904,21,0,0.0,44.0,1.0,1,127.0,0.9856,0.132,0.831,0.037,0.001374885426214482
357,4.602240896358543,20,0,0.0,34.0,1.0,1,117.41176470588235,-0.9833,0.03,0.855,0.115,0.006435643564356435
401,4.85286783042394,34,1,1.0,37.0,1.0,1,141.76470588235293,0.7693,0.079,0.853,0.068,0.007392197125256674
537,5.003724394785848,0,0,1.0,53.0,1.0,1,143.6086956521739,0.9576,0.091,0.847,0.062,0.005402160864345739
226,4.938053097345133,0,0,1.0,24.0,1.0,1,122.9090909090909,0.7996,0.114,0.813,0.073,0.004395604395604396
627,5.6028708133971294,4,0,2.0,82.0,1.0,1,139.93333333333334,0.9939,0.161,0.742,0.096,0.001180080245456691
1433,4.641311933007676,5,0,5.0,137.0,1.0,1,159.5686274509804,-0.9879,0.035,0.898,0.067,0.004387033877650499
553,4.672694394213382,3,1,4.0,51.0,2.0,1,177.0,0.9326,0.067,0.892,0.04,0.004364089775561097
598,4.38628762541806,36,0,2.0,52.0,1.0,1,116.21428571428571,-0.972,0.088,0.794,0.118,0.005769814758578804
1354,4.504431314623338,5,0,3.0,124.0,2.0,1,102.87671232876713,-0.9946,0.082,0.81,0.109,0.005529953917050691
2257,4.896322552060257,0,0,2.0,232.0,3.0,1,172.43589743589743,-0.9979,0.099,0.774,0.127,0.002798438765741218
1207,4.652029826014913,22,0,4.0,132.0,7.0,1,146.0212765957447,0.9935,0.093,0.848,0.058,0.0021635655560363477
353,4.53257790368272,9,0,2.0,34.0,1.0,1,97.7,-0.9829,0.084,0.747,0.169,0.006555723651033787
1178,4.67741935483871,29,0,3.0,117.0,1.0,1,172.35897435897436,0.9944,0.104,0.83,0.066,0.0028027732703938633
953,4.325288562434419,10,0,1.0,73.0,2.0,1,104.26530612244898,0.9507,0.109,0.801,0.09,0.006963249516441006
613,4.680261011419249,0,2,1.0,66.0,0.0,1,86.6829268292683,-0.9052,0.096,0.803,0.101,0.007760532150776054
1414,5.193069306930694,22,0,1.0,187.0,4.0,1,211.52380952380952,0.9079,0.084,0.848,0.069,0.002348993288590604
307,4.648208469055374,2,0,1.0,39.0,0.0,1,109.3125,-0.5155,0.082,0.838,0.08,0.001128668171557562
197,4.269035532994923,0,0,0.0,23.0,0.0,1,117.0,0.9403,0.135,0.803,0.062,0.006560449859418931
1770,4.482485875706215,42,2,30.0,194.0,8.0,1,131.8108108108108,0.9836,0.101,0.815,0.084,0.0025347257426746425
263,4.825095057034219,6,0,0.0,20.0,0.0,1,141.1818181818182,-0.781,0.1,0.776,0.124,0.008296107211231652
1582,4.366624525916562,32,1,5.0,143.0,2.0,1,171.32,0.9985,0.138,0.782,0.08,0.004749768303985172
666,4.247747747747748,8,0,1.0,58.0,2.0,1,103.41176470588235,0.986,0.135,0.779,0.087,0.010112359550561797
1823,4.791552386176632,126,0,7.0,165.0,7.0,1,168.85714285714286,0.9972,0.09,0.865,0.045,0.011277845092739304
1177,4.715378079864061,54,0,0.0,120.0,8.0,1,169.625,0.941,0.082,0.85,0.068,0.0024832018697049374
1060,4.219811320754717,65,0,1.0,100.0,5.0,1,132.54761904761904,0.9968,0.123,0.809,0.068,0.0024862369028591726
530,4.032075471698113,0,0,5.0,54.0,0.0,1,88.23333333333333,0.7304,0.068,0.875,0.057,0.0111731843575419
323,4.674922600619195,4,0,3.0,24.0,0.0,1,97.89473684210526,-0.9324,0.106,0.756,0.138,0.004777070063694267
1535,4.878827361563519,54,0,3.0,176.0,1.0,1,125.23611111111111,-0.9834,0.089,0.804,0.108,0.007457775828032464
1132,4.736749116607773,49,1,15.0,86.0,1.0,1,147.33333333333334,0.7938,0.076,0.856,0.067,0.0064246227401763036
552,4.755434782608695,15,0,3.0,57.0,0.0,1,155.85714285714286,-0.0761,0.036,0.924,0.04,0.015738498789346248
283,4.5689045936395765,2,0,0.0,30.0,0.0,1,158.5,0.9755,0.146,0.802,0.052,0.005012531328320802
1157,4.772687986171133,7,0,0.0,112.0,0.0,1,124.44444444444444,0.9982,0.177,0.72,0.102,0.0036770113251948814
6237,4.489017155683824,153,7,29.0,625.0,7.0,1,152.50222222222223,0.9993,0.112,0.801,0.087,0.006822781150621567
306,4.4150326797385615,18,0,3.0,41.0,1.0,1,105.3125,0.431,0.025,0.957,0.018,0.005278592375366569
296,4.520270270270269,2,0,2.0,23.0,0.0,1,136.58333333333334,-0.7897,0.027,0.903,0.07,0.0012062726176115801
55,4.636363636363637,4,0,0.0,5.0,0.0,1,54.0,0.765,0.158,0.842,0.0,0.012084592145015106
183,4.060109289617486,3,0,1.0,18.0,2.0,1,101.22222222222223,0.4939,0.071,0.858,0.07,0.0065005417118093175
784,4.9400510204081645,21,0,2.0,117.0,2.0,1,163.24137931034483,-0.9958,0.075,0.788,0.137,0.007129377227930384
498,4.803212851405623,13,0,12.0,64.0,3.0,1,162.44444444444446,-0.9906,0.064,0.81,0.126,0.004062288422477996
453,5.145695364238411,24,0,9.0,71.0,0.0,1,199.64285714285714,-0.9612,0.044,0.868,0.088,0.00886839304717985
585,4.8871794871794885,19,0,1.0,87.0,0.0,1,151.91304347826087,0.8961,0.046,0.931,0.023,0.0034129692832764505
458,4.51528384279476,19,0,1.0,38.0,0.0,1,133.57894736842104,-0.9604,0.012,0.921,0.067,0.002730109204368175
51,4.098039215686274,2,1,1.0,9.0,0.0,1,54.6,0.7734,0.202,0.73,0.068,0.0
1317,4.147304479878511,19,9,13.0,96.0,2.0,1,136.18,-0.9912,0.089,0.797,0.114,0.0020387359836901123
58,4.2586206896551735,5,0,1.0,7.0,1.0,1,103.33333333333333,0.4497,0.073,0.905,0.022,0.003205128205128205
675,4.717037037037037,30,0,11.0,71.0,0.0,1,183.61904761904762,-0.9964,0.064,0.791,0.145,0.005417956656346749
551,4.696914700544465,13,1,1.0,67.0,0.0,1,143.36363636363637,-0.9789,0.049,0.853,0.098,0.0037747719408619063
131,4.480916030534352,16,0,74.0,14.0,0.0,1,89.25,-0.6604,0.101,0.751,0.148,0.009668508287292817
293,4.283276450511946,19,3,4.0,24.0,0.0,1,104.8,0.804,0.112,0.815,0.074,0.006905210295040804
342,5.014619883040937,31,0,4.0,34.0,0.0,1,160.30769230769232,-0.946,0.031,0.879,0.09,0.0019002375296912114
51,4.137254901960786,4,1,1.0,10.0,0.0,1,55.0,0.7734,0.195,0.739,0.066,0.0
51,4.137254901960786,4,1,4.0,9.0,0.0,1,55.0,0.7734,0.195,0.739,0.066,0.0
590,4.75084745762712,22,0,3.0,71.0,2.0,1,170.85,0.9965,0.152,0.809,0.039,0.0017391304347826088
682,5.12316715542522,24,0,15.0,69.0,0.0,1,233.44444444444446,-0.91,0.083,0.825,0.092,0.0056724178681162845
2252,4.856571936056838,10,0,5.0,272.0,8.0,1,156.24705882352941,-0.9877,0.115,0.764,0.122,0.0015686860386942556
51,4.137254901960786,4,1,1.0,12.0,0.0,1,55.0,0.7734,0.195,0.739,0.066,0.0
51,4.098039215686274,2,1,1.0,9.0,0.0,1,54.6,0.7734,0.202,0.73,0.068,0.0
1073,4.548928238583411,27,0,2.0,91.0,1.0,1,113.15094339622641,-0.9995,0.069,0.738,0.193,0.003959742616729912
986,4.580121703853956,110,0,13.0,84.0,0.0,1,121.52173913043478,-0.9979,0.063,0.797,0.14,0.0035341933203746245
1445,4.7674740484429075,60,1,8.0,166.0,2.0,1,210.45,-0.9571,0.089,0.816,0.095,0.006371681415929204
521,4.746641074856046,12,0,4.0,49.0,0.0,1,176.76470588235293,0.97,0.085,0.887,0.028,0.0013196964698119432
1469,4.829816201497618,51,2,16.0,146.0,2.0,1,131.06060606060606,-0.9988,0.068,0.791,0.141,0.007788340396289085
498,4.905622489959839,75,0,2.0,53.0,2.0,1,157.10526315789474,0.9386,0.054,0.923,0.023,0.0039906883937479215
1798,4.789766407119021,142,0,2.0,155.0,1.0,1,177.3050847457627,0.998,0.09,0.872,0.037,0.006255924170616114
871,4.544202066590127,33,0,6.0,64.0,3.0,1,156.70967741935485,0.556,0.066,0.877,0.057,0.008573178199632579
288,4.163194444444445,16,0,0.0,26.0,1.0,1,88.11764705882354,0.6043,0.063,0.898,0.039,0.005273566249176005
658,4.8556231003039505,10,0,0.0,66.0,1.0,1,162.16666666666666,-0.9975,0.071,0.767,0.162,0.001019108280254777
1140,4.360526315789474,19,0,19.0,113.0,3.0,1,86.21126760563381,0.9969,0.125,0.805,0.069,0.004994361205091026
175,4.28,3,0,0.0,14.0,0.0,1,132.42857142857142,-0.5224,0.075,0.824,0.101,0.0042643923240938165
55,4.636363636363637,4,0,0.0,5.0,0.0,1,54.0,0.765,0.158,0.842,0.0,0.012084592145015106
122,4.5163934426229515,0,0,0.0,10.0,0.0,1,136.2,0.9615,0.137,0.863,0.0,0.0014534883720930232
1998,4.5225225225225225,59,0,9.0,181.0,1.0,1,138.09876543209876,0.9985,0.108,0.833,0.059,0.006388642413487134
683,5.0541727672035135,100,0,7.0,70.0,0.0,1,183.52173913043478,-0.9959,0.056,0.809,0.135,0.00730098916627414
1370,4.830656934306568,42,0,5.0,135.0,2.0,1,167.20833333333334,-0.9797,0.051,0.874,0.076,0.004571287373362985
544,4.816176470588236,15,0,1.0,66.0,0.0,1,132.16666666666666,-0.9902,0.066,0.803,0.131,0.0040460628695922814
51,4.137254901960786,4,1,1.0,10.0,0.0,1,55.0,0.7734,0.195,0.739,0.066,0.0
751,4.3102529960053255,6,0,6.0,91.0,1.0,1,189.57142857142858,0.9965,0.156,0.772,0.071,0.002491280518186348
51,4.098039215686274,2,1,1.0,9.0,0.0,1,54.6,0.7734,0.202,0.73,0.068,0.0
471,4.365180467091295,7,1,0.0,47.0,1.0,1,97.42307692307692,-0.9322,0.144,0.701,0.155,0.011292834890965732
51,4.098039215686274,2,1,1.0,10.0,0.0,1,54.6,0.7734,0.202,0.73,0.068,0.0
80,4.6875,18,0,46.0,19.0,1.0,1,76.33333333333333,-0.9773,0.028,0.694,0.278,0.010752688172043012
65,4.9230769230769225,18,0,1.0,9.0,0.0,1,194.0,-0.3818,0.094,0.774,0.132,0.010282776349614395
428,5.053738317757008,30,0,1.0,51.0,1.0,1,174.4,-0.9371,0.035,0.884,0.081,0.003028009084027252
515,5.036893203883495,13,0,4.0,53.0,0.0,1,125.52,-0.7879,0.064,0.858,0.078,0.0015743073047858943
90,4.611111111111111,13,0,0.0,12.0,1.0,1,102.2,0.0772,0.108,0.798,0.094,0.009708737864077669
450,4.933333333333334,23,0,2.0,51.0,2.0,1,141.57894736842104,-0.9702,0.06,0.824,0.116,0.0011017260374586854
1868,4.126873661670237,30,1,1.0,123.0,4.0,1,96.67,0.9898,0.127,0.764,0.108,0.0006133088009812941
117,4.572649572649572,13,0,0.0,11.0,0.0,1,109.5,0.6808,0.108,0.837,0.054,0.013574660633484163
727,4.844566712517193,6,0,11.0,75.0,2.0,1,165.30769230769232,-0.8279,0.076,0.849,0.074,0.00946226632817909
51,4.117647058823529,3,1,1.0,10.0,0.0,1,54.8,0.7734,0.199,0.735,0.067,0.0
51,4.117647058823529,3,1,1.0,9.0,0.0,1,54.8,0.7734,0.199,0.735,0.067,0.0
642,4.4501557632398745,35,2,2.0,64.0,0.0,1,107.36363636363636,0.9216,0.067,0.886,0.047,0.005577244841048522
51,4.117647058823529,3,1,2.0,12.0,0.0,1,54.8,0.7734,0.199,0.735,0.067,0.0
276,3.539855072463768,24,0,102.0,13.0,0.0,1,1247.0,-0.9198,0.131,0.701,0.168,0.0032076984763432237
957,4.821316614420064,27,0,4.0,95.0,1.0,1,143.25641025641025,-0.9966,0.042,0.847,0.112,0.003911111111111111
80,4.65,11,0,3.0,9.0,0.0,1,91.8,-0.8777,0.026,0.842,0.132,0.004319654427645789
56,5.071428571428571,6,0,0.0,9.0,0.0,1,171.0,-0.3338,0.042,0.892,0.066,0.0029154518950437317
3750,4.6264,187,0,10.0,389.0,4.0,1,105.18627450980392,-0.9998,0.051,0.822,0.127,0.004138692173273246
1419,4.460183227625088,18,0,5.0,162.0,5.0,1,181.4418604651163,0.9868,0.123,0.781,0.096,0.0034307496823379924
1088,4.754595588235294,34,0,1.0,127.0,6.0,1,158.425,-0.9961,0.057,0.837,0.106,0.008445417578980294
53,4.6415094339622645,4,0,0.0,5.0,0.0,1,62.6,0.6597,0.125,0.875,0.0,0.012539184952978056
1231,4.477660438667749,39,0,6.0,103.0,1.0,1,182.16216216216216,-0.9981,0.071,0.798,0.131,0.003384841795437822
51,4.117647058823529,3,1,1.0,9.0,0.0,1,54.8,0.7734,0.199,0.735,0.067,0.0
161,4.763975155279502,8,0,0.0,14.0,1.0,1,117.625,-0.6369,0.015,0.931,0.054,0.0062959076600209865
51,4.098039215686274,2,1,2.0,9.0,0.0,1,54.6,0.7734,0.202,0.73,0.068,0.0
803,4.744707347447074,10,0,8.0,79.0,1.0,1,220.14285714285714,-0.0515,0.07,0.869,0.061,0.005154639175257732
558,4.521505376344086,26,0,0.0,42.0,1.0,1,140.45454545454547,0.9627,0.103,0.848,0.049,0.003844921499519385
811,4.649815043156597,38,0,6.0,83.0,1.0,1,137.0,-0.9972,0.039,0.831,0.129,0.0057312672468690295
